#Device;HMC8015
#Device Name;COFFEE
#Format;LOG
#Date;2029-09-15
#Version;01.400-02.430-03.730
#Serial No.;033820106
#Mode;Unlimited
#Logging Interval[s];1.000
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;12:52:51
#Stop Time;13:54:06
#Actual Count;3676        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
234.87;67.41E-03;6.747;50.034;300;200E-03;15.832;14.322;0.426;3.19;12:57:21.000
234.79;63.89E-03;6.252;50.032;300;200E-03;15.000;13.634;0.417;3.19;12:57:22.000
234.81;69.33E-03;6.925;50.038;300;200E-03;16.279;14.733;0.425;3.17;12:57:23.000
234.85;73.50E-03;7.527;50.036;300;200E-03;17.261;15.533;0.436;3.20;12:57:24.000
234.86;72.81E-03;7.428;50.040;300;200E-03;17.101;15.403;0.434;3.20;12:57:25.000
234.85;64.69E-03;6.466;50.033;300;200E-03;15.193;13.748;0.426;3.17;12:57:26.000
234.87;68.25E-03;6.804;50.032;300;200E-03;16.030;14.514;0.424;3.20;12:57:27.000
234.87;68.52E-03;6.893;50.036;300;200E-03;16.094;14.543;0.428;3.21;12:57:28.000
234.76;65.28E-03;6.485;50.034;300;200E-03;15.326;13.886;0.423;3.19;12:57:29.000
234.83;68.16E-03;6.860;50.031;300;200E-03;16.005;14.460;0.429;3.22;12:57:30.000
234.85;68.22E-03;6.813;50.035;300;200E-03;16.021;14.501;0.425;3.19;12:57:31.000
234.91;68.66E-03;6.882;50.031;300;200E-03;16.129;14.587;0.427;3.15;12:57:32.000
234.69;67.60E-03;6.761;50.033;300;200E-03;15.864;14.351;0.426;3.18;12:57:33.000
234.65;63.97E-03;6.212;50.028;300;200E-03;15.011;13.665;0.414;3.19;12:57:34.000
234.75;64.44E-03;6.393;50.032;300;200E-03;15.128;13.710;0.423;3.17;12:57:35.000
234.62;67.88E-03;6.780;50.030;300;200E-03;15.926;14.411;0.426;3.16;12:57:36.000
234.73;68.65E-03;6.907;50.028;300;200E-03;16.114;14.558;0.429;3.19;12:57:37.000
234.71;68.45E-03;6.826;50.029;300;200E-03;16.066;14.544;0.425;3.19;12:57:38.000
234.64;68.91E-03;6.855;50.034;300;200E-03;16.168;14.643;0.424;3.20;12:57:39.000
234.60;67.49E-03;6.756;50.025;300;200E-03;15.833;14.319;0.427;3.22;12:57:40.000
234.66;68.16E-03;6.809;50.033;300;200E-03;15.995;14.473;0.426;3.23;12:57:41.000
234.69;68.45E-03;6.899;50.039;300;200E-03;16.065;14.508;0.429;3.19;12:57:42.000
234.60;68.19E-03;6.736;50.038;300;200E-03;15.998;14.511;0.421;3.23;12:57:43.000
234.57;67.52E-03;6.793;50.040;300;200E-03;15.838;14.308;0.429;3.24;12:57:44.000
234.51;67.92E-03;6.888;50.039;300;200E-03;15.929;14.363;0.432;3.26;12:57:45.000
234.50;67.47E-03;6.832;50.044;300;200E-03;15.821;14.270;0.432;3.26;12:57:46.000
234.49;68.05E-03;6.857;50.038;300;200E-03;15.957;14.409;0.430;3.26;12:57:47.000
234.62;68.34E-03;6.937;50.040;300;200E-03;16.033;14.455;0.433;3.23;12:57:48.000
234.59;66.49E-03;6.695;50.038;300;200E-03;15.598;14.088;0.429;3.23;12:57:49.000
234.56;66.49E-03;6.693;50.041;300;200E-03;15.595;14.086;0.429;3.24;12:57:50.000
234.52;67.94E-03;6.833;50.039;300;200E-03;15.933;14.394;0.429;3.27;12:57:51.000
234.68;68.39E-03;6.930;50.038;300;200E-03;16.051;14.478;0.432;3.24;12:57:52.000
234.61;68.59E-03;6.908;50.040;300;200E-03;16.093;14.535;0.429;3.25;12:57:53.000
234.59;68.04E-03;6.852;50.042;300;200E-03;15.961;14.415;0.429;3.25;12:57:54.000
234.61;67.29E-03;6.836;50.035;300;200E-03;15.787;14.229;0.433;3.26;12:57:55.000
234.61;67.27E-03;6.863;50.036;300;200E-03;15.783;14.213;0.435;3.24;12:57:56.000
234.57;65.56E-03;6.757;50.034;300;200E-03;15.379;13.816;0.439;3.24;12:57:57.000
234.49;67.82E-03;6.868;50.032;300;200E-03;15.902;14.342;0.432;3.24;12:57:58.000
234.46;67.84E-03;6.828;50.036;300;200E-03;15.905;14.365;0.429;3.26;12:57:59.000
234.57;67.48E-03;6.882;50.033;300;200E-03;15.828;14.254;0.435;3.26;12:58:00.000
234.59;67.86E-03;6.894;50.033;300;200E-03;15.918;14.348;0.433;3.23;12:58:01.000
234.54;67.67E-03;6.805;50.034;300;200E-03;15.872;14.339;0.429;3.20;12:58:02.000
234.58;67.32E-03;6.774;50.028;300;200E-03;15.793;14.266;0.429;3.24;12:58:03.000
234.58;64.50E-03;6.382;50.034;300;200E-03;15.131;13.719;0.422;3.20;12:58:04.000
234.49;63.32E-03;6.283;50.032;300;200E-03;14.848;13.453;0.423;3.24;12:58:05.000
234.59;65.70E-03;6.567;50.030;300;200E-03;15.413;13.944;0.426;3.21;12:58:06.000
234.52;67.81E-03;6.832;50.031;300;200E-03;15.904;14.361;0.430;3.22;12:58:07.000
234.54;67.19E-03;6.809;50.038;300;200E-03;15.759;14.212;0.432;3.22;12:58:08.000
234.61;67.48E-03;6.829;50.034;300;200E-03;15.833;14.284;0.431;3.20;12:58:09.000
234.66;68.45E-03;6.864;50.036;300;200E-03;16.063;14.522;0.427;3.22;12:58:10.000
234.50;68.27E-03;6.853;50.040;300;200E-03;16.008;14.468;0.428;3.18;12:58:11.000
234.46;65.97E-03;6.607;50.036;300;200E-03;15.468;13.985;0.427;3.20;12:58:12.000
234.41;67.69E-03;6.783;50.039;300;200E-03;15.867;14.345;0.427;3.23;12:58:13.000
234.55;68.10E-03;6.858;50.036;300;200E-03;15.973;14.426;0.429;3.23;12:58:14.000
234.71;68.18E-03;6.812;50.029;300;200E-03;16.002;14.480;0.426;3.18;12:58:15.000
234.74;68.50E-03;6.926;50.035;300;200E-03;16.080;14.512;0.431;3.19;12:58:16.000
234.67;68.59E-03;6.903;50.031;300;200E-03;16.095;14.540;0.429;3.19;12:58:17.000
234.64;67.70E-03;6.798;50.036;300;200E-03;15.884;14.356;0.428;3.21;12:58:18.000
234.58;66.43E-03;6.647;50.031;300;200E-03;15.584;14.095;0.427;3.22;12:58:19.000
234.67;63.42E-03;6.292;50.031;300;200E-03;14.882;13.487;0.423;3.23;12:58:20.000
234.60;67.45E-03;6.810;50.029;300;200E-03;15.823;14.282;0.430;3.25;12:58:21.000
234.76;68.16E-03;6.927;50.036;300;200E-03;16.000;14.423;0.433;3.27;12:58:22.000
234.69;66.68E-03;6.763;50.030;300;200E-03;15.649;14.112;0.432;3.26;12:58:23.000
234.74;68.16E-03;6.879;50.025;300;200E-03;15.999;14.444;0.430;3.26;12:58:24.000
234.77;70.60E-03;7.153;50.032;300;200E-03;16.574;14.951;0.432;3.24;12:58:25.000
234.67;68.39E-03;6.948;50.029;300;200E-03;16.048;14.466;0.433;3.21;12:58:26.000
234.70;70.90E-03;7.200;50.029;300;200E-03;16.641;15.003;0.433;3.23;12:58:27.000
234.78;68.05E-03;6.901;50.029;300;200E-03;15.978;14.411;0.432;3.25;12:58:28.000
234.68;68.02E-03;6.863;50.031;300;200E-03;15.964;14.413;0.430;3.25;12:58:29.000
234.83;66.65E-03;6.836;50.032;300;200E-03;15.651;14.079;0.437;3.27;12:58:30.000
234.85;67.25E-03;6.819;50.025;300;200E-03;15.795;14.247;0.432;3.24;12:58:31.000
234.77;67.69E-03;6.839;50.031;300;200E-03;15.891;14.344;0.430;3.24;12:58:32.000
234.82;67.66E-03;6.843;50.037;300;200E-03;15.889;14.340;0.431;3.23;12:58:33.000
234.90;67.70E-03;6.841;50.030;300;200E-03;15.904;14.357;0.430;3.25;12:58:34.000
234.97;64.03E-03;6.373;50.030;300;200E-03;15.045;13.629;0.424;3.22;12:58:35.000
234.94;63.33E-03;6.245;50.025;300;200E-03;14.878;13.504;0.420;3.21;12:58:36.000
234.92;62.52E-03;6.161;50.035;300;200E-03;14.687;13.332;0.419;3.20;12:58:37.000
234.63;67.17E-03;6.712;50.023;300;200E-03;15.760;14.259;0.426;3.21;12:58:38.000
234.61;68.04E-03;6.817;50.025;300;200E-03;15.964;14.435;0.427;3.20;12:58:39.000
234.77;66.72E-03;6.790;50.013;300;200E-03;15.665;14.117;0.433;3.24;12:58:40.000
234.72;68.60E-03;7.067;50.021;300;200E-03;16.103;14.469;0.439;3.24;12:58:41.000
234.75;73.25E-03;7.537;50.017;300;200E-03;17.196;15.456;0.438;3.23;12:58:42.000
234.74;69.81E-03;6.960;50.011;300;200E-03;16.387;14.836;0.425;3.24;12:58:43.000
234.58;70.21E-03;7.164;50.017;300;200E-03;16.471;14.832;0.435;3.24;12:58:44.000
234.80;72.45E-03;7.237;50.012;300;200E-03;17.010;15.394;0.425;3.19;12:58:45.000
234.95;70.84E-03;7.134;50.022;300;200E-03;16.643;15.036;0.429;3.21;12:58:46.000
234.91;63.43E-03;6.231;50.011;300;200E-03;14.901;13.535;0.418;3.22;12:58:47.000
234.87;62.23E-03;6.135;50.012;300;200E-03;14.615;13.265;0.420;3.22;12:58:48.000
234.78;69.43E-03;6.941;50.015;300;200E-03;16.301;14.750;0.426;3.21;12:58:49.000
234.92;68.39E-03;6.860;50.014;300;200E-03;16.066;14.528;0.427;3.20;12:58:50.000
234.95;68.31E-03;6.866;50.015;300;200E-03;16.050;14.507;0.428;3.18;12:58:51.000
234.92;69.00E-03;6.900;50.021;300;200E-03;16.208;14.666;0.426;3.22;12:58:52.000
234.92;65.70E-03;6.464;50.008;300;200E-03;15.435;14.016;0.419;3.19;12:58:53.000
235.01;62.18E-03;6.109;50.011;300;200E-03;14.613;13.275;0.418;3.18;12:58:54.000
235.02;68.13E-03;6.788;50.013;300;200E-03;16.011;14.501;0.424;3.18;12:58:55.000
235.00;62.14E-03;6.036;50.017;300;200E-03;14.604;13.298;0.413;3.23;12:58:56.000
235.00;68.07E-03;6.794;50.016;300;200E-03;15.996;14.481;0.425;3.20;12:58:57.000
234.99;68.43E-03;6.932;50.021;300;200E-03;16.080;14.509;0.431;3.21;12:58:58.000
234.96;62.10E-03;6.066;50.015;300;200E-03;14.590;13.269;0.416;3.22;12:58:59.000
234.93;67.25E-03;6.774;50.010;300;200E-03;15.799;14.273;0.429;3.20;12:59:00.000
235.04;68.11E-03;6.837;50.018;300;200E-03;16.008;14.474;0.427;3.20;12:59:01.000
234.97;69.08E-03;6.931;50.015;300;200E-03;16.231;14.677;0.427;3.21;12:59:02.000
234.93;64.42E-03;6.343;50.018;300;200E-03;15.135;13.742;0.419;3.21;12:59:03.000
235.00;68.80E-03;6.868;50.014;300;200E-03;16.169;14.637;0.425;3.20;12:59:04.000
234.96;65.00E-03;6.426;50.015;300;200E-03;15.271;13.853;0.421;3.24;12:59:05.000
235.11;68.03E-03;6.845;50.023;300;200E-03;15.995;14.456;0.428;3.20;12:59:06.000
235.08;67.87E-03;6.864;50.016;300;200E-03;15.954;14.401;0.430;3.18;12:59:07.000
235.02;67.73E-03;6.850;50.016;300;200E-03;15.919;14.369;0.430;3.20;12:59:08.000
235.05;64.99E-03;6.444;50.015;300;200E-03;15.276;13.850;0.422;3.19;12:59:09.000
235.07;63.34E-03;6.238;50.024;300;200E-03;14.890;13.521;0.419;3.20;12:59:10.000
235.10;67.78E-03;6.823;50.022;300;200E-03;15.935;14.400;0.428;3.18;12:59:11.000
235.09;61.51E-03;6.085;50.025;300;200E-03;14.461;13.119;0.421;3.18;12:59:12.000
234.94;67.29E-03;6.767;50.023;300;200E-03;15.809;14.288;0.428;3.18;12:59:13.000
235.05;65.46E-03;6.530;50.024;300;200E-03;15.386;13.931;0.424;3.20;12:59:14.000
235.11;67.19E-03;6.825;50.025;300;200E-03;15.798;14.248;0.432;3.16;12:59:15.000
235.09;68.25E-03;6.916;50.018;300;200E-03;16.045;14.477;0.431;3.20;12:59:16.000
235.04;67.04E-03;6.791;50.019;300;200E-03;15.758;14.219;0.431;3.23;12:59:17.000
235.11;68.32E-03;6.886;50.019;300;200E-03;16.064;14.513;0.429;3.23;12:59:18.000
235.10;68.91E-03;6.947;50.021;300;200E-03;16.202;14.637;0.429;3.23;12:59:19.000
235.20;65.32E-03;6.548;50.015;300;200E-03;15.364;13.899;0.426;3.20;12:59:20.000
235.14;65.69E-03;6.550;50.021;300;200E-03;15.447;13.990;0.424;3.23;12:59:21.000
235.12;66.43E-03;6.698;50.019;300;200E-03;15.619;14.110;0.429;3.21;12:59:22.000
235.10;68.17E-03;6.890;50.026;300;200E-03;16.027;14.470;0.430;3.18;12:59:23.000
235.17;67.59E-03;6.820;50.020;300;200E-03;15.895;14.357;0.429;3.23;12:59:24.000
235.16;62.18E-03;6.147;50.026;300;200E-03;14.623;13.269;0.420;3.20;12:59:25.000
235.11;67.46E-03;6.777;50.028;300;200E-03;15.859;14.338;0.427;3.20;12:59:26.000
235.21;64.39E-03;6.382;50.027;300;200E-03;15.145;13.734;0.421;3.18;12:59:27.000
235.33;64.76E-03;6.469;50.023;300;200E-03;15.241;13.800;0.424;3.19;12:59:28.000
235.28;68.39E-03;6.955;50.028;300;200E-03;16.090;14.509;0.432;3.18;12:59:29.000
235.24;68.34E-03;6.931;50.030;300;200E-03;16.076;14.505;0.431;3.21;12:59:30.000
235.23;62.19E-03;6.135;50.032;300;200E-03;14.629;13.280;0.419;3.18;12:59:31.000
235.19;67.71E-03;6.839;50.034;300;200E-03;15.924;14.381;0.429;3.22;12:59:32.000
235.11;65.81E-03;6.596;50.032;300;200E-03;15.473;13.997;0.426;3.20;12:59:33.000
235.22;68.41E-03;6.924;50.032;300;200E-03;16.092;14.526;0.430;3.21;12:59:34.000
235.24;67.56E-03;6.848;50.030;300;200E-03;15.893;14.342;0.431;3.22;12:59:35.000
235.14;66.86E-03;6.774;50.036;300;200E-03;15.720;14.186;0.431;3.24;12:59:36.000
235.22;67.93E-03;6.870;50.031;300;200E-03;15.977;14.425;0.430;3.20;12:59:37.000
235.11;65.90E-03;6.581;50.032;300;200E-03;15.494;14.027;0.425;3.21;12:59:38.000
235.36;68.42E-03;6.928;50.030;300;200E-03;16.104;14.537;0.430;3.21;12:59:39.000
235.49;67.83E-03;6.875;50.028;300;200E-03;15.973;14.418;0.430;3.20;12:59:40.000
235.39;66.01E-03;6.647;50.025;300;200E-03;15.537;14.043;0.428;3.19;12:59:41.000
235.41;62.71E-03;6.207;50.026;300;200E-03;14.763;13.395;0.420;3.21;12:59:42.000
235.19;63.92E-03;6.364;50.026;300;200E-03;15.033;13.620;0.423;3.16;12:59:43.000
235.25;67.34E-03;6.794;50.029;300;200E-03;15.841;14.311;0.429;3.22;12:59:44.000
235.22;66.27E-03;6.644;50.029;300;200E-03;15.588;14.101;0.426;3.18;12:59:45.000
235.30;67.03E-03;6.689;50.024;300;200E-03;15.772;14.283;0.424;3.18;12:59:46.000
235.27;67.39E-03;6.762;50.027;300;200E-03;15.856;14.342;0.426;3.21;12:59:47.000
235.15;66.80E-03;6.755;50.034;300;200E-03;15.708;14.182;0.430;3.20;12:59:48.000
235.07;67.04E-03;6.749;50.028;300;200E-03;15.759;14.241;0.428;3.22;12:59:49.000
235.19;67.93E-03;6.887;50.021;300;200E-03;15.978;14.417;0.431;3.22;12:59:50.000
235.25;68.56E-03;6.935;50.023;300;200E-03;16.130;14.562;0.430;3.21;12:59:51.000
235.28;67.68E-03;6.853;50.021;300;200E-03;15.923;14.373;0.430;3.22;12:59:52.000
235.30;66.74E-03;6.725;50.031;300;200E-03;15.704;14.191;0.428;3.18;12:59:53.000
235.20;64.40E-03;6.441;50.030;300;200E-03;15.146;13.708;0.425;3.16;12:59:54.000
235.10;67.53E-03;6.758;50.025;300;200E-03;15.875;14.365;0.426;3.17;12:59:55.000
235.11;67.55E-03;6.873;50.023;300;200E-03;15.881;14.316;0.433;3.16;12:59:56.000
235.09;66.80E-03;6.673;50.028;300;200E-03;15.704;14.215;0.425;3.15;12:59:57.000
235.20;66.50E-03;6.694;50.019;300;200E-03;15.640;14.135;0.428;3.20;12:59:58.000
235.20;68.82E-03;6.909;50.030;300;200E-03;16.187;14.639;0.427;3.11;12:59:59.000
235.28;67.18E-03;6.774;50.022;300;200E-03;15.806;14.281;0.429;3.14;13:00:00.000
235.23;68.38E-03;6.851;50.023;300;200E-03;16.086;14.554;0.426;3.17;13:00:01.000
235.22;62.96E-03;6.215;50.024;300;200E-03;14.809;13.442;0.420;3.12;13:00:02.000
235.10;71.42E-03;7.250;50.026;300;200E-03;16.792;15.146;0.432;3.11;13:00:03.000
235.12;71.45E-03;7.289;50.015;300;200E-03;16.800;15.137;0.434;3.16;13:00:04.000
235.01;66.04E-03;6.429;50.025;300;200E-03;15.519;14.125;0.414;3.13;13:00:05.000
235.09;72.99E-03;7.431;50.020;300;200E-03;17.159;15.466;0.433;3.10;13:00:06.000
235.06;64.97E-03;6.381;50.021;300;200E-03;15.272;13.875;0.418;3.08;13:00:07.000
235.05;71.52E-03;7.188;50.022;300;200E-03;16.811;15.196;0.428;3.10;13:00:08.000
235.08;62.27E-03;6.080;50.025;300;200E-03;14.638;13.315;0.415;3.05;13:00:09.000
235.13;67.45E-03;6.626;50.019;300;200E-03;15.860;14.409;0.418;3.19;13:00:10.000
235.08;69.25E-03;6.857;50.016;300;200E-03;16.280;14.765;0.421;3.12;13:00:11.000
235.06;68.41E-03;6.861;50.034;300;200E-03;16.082;14.545;0.427;3.13;13:00:12.000
235.06;68.80E-03;6.849;50.028;300;200E-03;16.172;14.650;0.424;3.11;13:00:13.000
235.12;65.96E-03;6.641;50.030;300;200E-03;15.509;14.015;0.428;3.14;13:00:14.000
235.18;66.34E-03;6.687;50.036;300;200E-03;15.603;14.097;0.429;3.08;13:00:15.000
235.22;64.08E-03;6.432;50.024;300;200E-03;15.072;13.631;0.427;3.18;13:00:16.000
235.16;61.48E-03;5.972;50.036;300;200E-03;14.456;13.165;0.413;3.11;13:00:17.000
235.15;68.15E-03;6.844;50.038;300;200E-03;16.025;14.489;0.427;3.20;13:00:18.000
235.18;68.66E-03;6.947;50.041;300;200E-03;16.148;14.577;0.430;3.11;13:00:19.000
235.17;63.35E-03;6.227;50.042;300;200E-03;14.898;13.534;0.418;3.16;13:00:20.000
235.17;63.92E-03;6.367;50.041;300;200E-03;15.032;13.617;0.424;3.11;13:00:21.000
235.25;68.02E-03;6.762;50.045;300;200E-03;16.002;14.503;0.423;3.12;13:00:22.000
235.14;61.68E-03;6.027;50.036;300;200E-03;14.504;13.193;0.416;3.07;13:00:23.000
235.13;65.73E-03;6.520;50.044;300;200E-03;15.455;14.013;0.422;3.12;13:00:24.000
235.07;67.75E-03;6.822;50.046;300;200E-03;15.927;14.392;0.428;3.15;13:00:25.000
235.05;70.81E-03;7.191;50.046;300;200E-03;16.643;15.009;0.432;3.11;13:00:26.000
235.13;70.64E-03;7.116;50.039;300;200E-03;16.609;15.007;0.428;3.13;13:00:27.000
235.19;71.50E-03;7.227;50.037;300;200E-03;16.816;15.183;0.430;3.15;13:00:28.000
235.00;61.30E-03;6.001;50.043;300;200E-03;14.405;13.096;0.417;3.07;13:00:29.000
235.06;64.87E-03;6.409;50.044;300;200E-03;15.248;13.835;0.420;3.13;13:00:30.000
235.07;63.73E-03;6.242;50.040;300;200E-03;14.981;13.619;0.417;3.08;13:00:31.000
235.08;68.42E-03;6.908;50.040;300;200E-03;16.084;14.525;0.430;3.17;13:00:32.000
235.06;68.74E-03;6.885;50.045;300;200E-03;16.158;14.618;0.426;3.07;13:00:33.000
234.98;65.38E-03;6.435;50.041;300;200E-03;15.364;13.951;0.419;3.19;13:00:34.000
235.07;62.52E-03;6.132;50.039;300;200E-03;14.697;13.356;0.417;3.15;13:00:35.000
235.02;65.32E-03;6.376;50.038;300;200E-03;15.352;13.965;0.415;3.13;13:00:36.000
235.09;69.22E-03;6.888;50.036;300;200E-03;16.274;14.744;0.423;3.13;13:00:37.000
235.07;67.84E-03;6.871;50.040;300;200E-03;15.948;14.393;0.431;3.17;13:00:38.000
234.96;68.51E-03;6.858;50.033;300;200E-03;16.098;14.564;0.426;3.24;13:00:39.000
235.02;65.24E-03;6.433;50.040;300;200E-03;15.333;13.918;0.420;3.18;13:00:40.000
235.00;62.76E-03;6.068;50.045;300;200E-03;14.748;13.442;0.411;3.15;13:00:41.000
234.95;68.23E-03;6.761;50.038;300;200E-03;16.032;14.536;0.422;3.19;13:00:42.000
234.97;68.18E-03;6.834;50.039;300;200E-03;16.021;14.491;0.427;3.18;13:00:43.000
234.91;62.67E-03;6.180;50.030;300;200E-03;14.721;13.361;0.420;3.20;13:00:44.000
234.95;68.06E-03;6.807;50.029;300;200E-03;15.990;14.470;0.426;3.20;13:00:45.000
234.87;68.09E-03;6.844;50.032;300;200E-03;15.991;14.453;0.428;3.22;13:00:46.000
234.87;64.49E-03;6.339;50.040;300;200E-03;15.148;13.758;0.418;3.19;13:00:47.000
234.94;62.46E-03;6.151;50.037;300;200E-03;14.673;13.322;0.419;3.15;13:00:48.000
234.93;68.49E-03;6.902;50.039;300;200E-03;16.091;14.536;0.429;3.17;13:00:49.000
234.88;62.43E-03;6.207;50.041;300;200E-03;14.664;13.286;0.423;3.05;13:00:50.000
234.92;64.39E-03;6.316;50.030;300;200E-03;15.127;13.745;0.418;3.14;13:00:51.000
234.87;67.57E-03;6.828;50.035;300;200E-03;15.870;14.326;0.430;3.16;13:00:52.000
234.79;67.17E-03;6.804;50.041;300;200E-03;15.770;14.227;0.431;3.15;13:00:53.000
234.85;61.30E-03;6.054;50.037;300;200E-03;14.396;13.061;0.421;3.09;13:00:54.000
234.83;67.82E-03;6.851;50.030;300;200E-03;15.925;14.376;0.430;3.25;13:00:55.000
234.91;68.19E-03;6.864;50.037;300;200E-03;16.018;14.472;0.429;3.15;13:00:56.000
234.78;62.04E-03;6.071;50.034;300;200E-03;14.566;13.241;0.417;3.13;13:00:57.000
234.84;67.91E-03;6.837;50.039;300;200E-03;15.947;14.407;0.429;3.16;13:00:58.000
234.84;67.44E-03;6.801;50.036;300;200E-03;15.838;14.303;0.429;3.16;13:00:59.000
234.91;67.41E-03;6.840;50.030;300;200E-03;15.837;14.283;0.432;3.11;13:01:00.000
234.94;65.20E-03;6.511;50.029;300;200E-03;15.319;13.866;0.425;3.12;13:01:01.000
234.93;67.37E-03;6.834;50.024;300;200E-03;15.827;14.275;0.432;3.15;13:01:02.000
234.95;69.54E-03;6.961;50.035;300;200E-03;16.339;14.781;0.426;3.11;13:01:03.000
234.88;68.42E-03;6.915;50.023;300;200E-03;16.071;14.508;0.430;3.15;13:01:04.000
234.82;61.05E-03;5.947;50.027;300;200E-03;14.336;13.044;0.415;3.14;13:01:05.000
234.74;68.22E-03;6.882;50.028;300;200E-03;16.014;14.460;0.430;3.16;13:01:06.000
234.85;67.72E-03;6.804;50.027;300;200E-03;15.904;14.375;0.428;3.14;13:01:07.000
234.90;61.80E-03;6.067;50.025;300;200E-03;14.518;13.190;0.418;3.16;13:01:08.000
234.90;61.61E-03;6.003;50.023;300;200E-03;14.472;13.168;0.415;3.16;13:01:09.000
234.79;65.78E-03;6.473;50.024;300;200E-03;15.444;14.022;0.419;3.16;13:01:10.000
234.87;64.78E-03;6.461;50.025;300;200E-03;15.214;13.774;0.425;3.13;13:01:11.000
234.60;73.04E-03;7.348;50.023;300;200E-03;17.137;15.482;0.429;3.09;13:01:12.000
234.63;70.79E-03;7.093;50.031;300;200E-03;16.608;15.018;0.427;3.04;13:01:13.000
234.76;72.83E-03;7.390;50.033;300;200E-03;17.099;15.419;0.432;3.08;13:01:14.000
234.67;72.99E-03;7.353;50.031;300;200E-03;17.129;15.470;0.429;3.13;13:01:15.000
234.57;65.50E-03;6.480;50.035;300;200E-03;15.365;13.931;0.422;3.13;13:01:16.000
234.60;67.90E-03;6.783;50.034;300;200E-03;15.929;14.413;0.426;3.13;13:01:17.000
234.75;69.74E-03;6.967;50.027;300;200E-03;16.373;14.816;0.426;3.09;13:01:18.000
234.74;68.20E-03;6.808;50.037;300;200E-03;16.009;14.490;0.425;3.12;13:01:19.000
234.77;67.24E-03;6.799;50.034;300;200E-03;15.785;14.246;0.431;3.18;13:01:20.000
234.62;67.43E-03;6.836;50.032;300;200E-03;15.821;14.268;0.432;3.14;13:01:21.000
234.75;67.50E-03;6.801;50.026;300;200E-03;15.847;14.313;0.429;3.22;13:01:22.000
234.78;65.98E-03;6.525;50.020;300;200E-03;15.490;14.049;0.421;3.10;13:01:23.000
234.90;58.11E-03;5.692;50.028;300;200E-03;13.650;12.406;0.417;3.16;13:01:24.000
234.77;67.70E-03;6.798;50.031;300;200E-03;15.893;14.366;0.428;3.17;13:01:25.000
234.73;61.54E-03;6.025;50.028;300;200E-03;14.445;13.128;0.417;3.22;13:01:26.000
234.87;68.70E-03;6.951;50.028;300;200E-03;16.134;14.560;0.431;3.15;13:01:27.000
234.75;67.35E-03;6.827;50.027;300;200E-03;15.811;14.261;0.432;3.22;13:01:28.000
234.79;66.89E-03;6.787;50.027;300;200E-03;15.705;14.163;0.432;3.13;13:01:29.000
234.79;67.58E-03;6.825;50.031;300;200E-03;15.868;14.325;0.430;3.19;13:01:30.000
234.72;67.14E-03;6.643;50.039;300;200E-03;15.760;14.292;0.421;3.21;13:01:31.000
234.70;61.72E-03;6.050;50.036;300;200E-03;14.485;13.161;0.418;3.13;13:01:32.000
234.69;67.61E-03;6.872;50.035;300;200E-03;15.867;14.302;0.433;3.15;13:01:33.000
234.72;68.35E-03;6.886;50.030;300;200E-03;16.043;14.490;0.429;3.15;13:01:34.000
234.39;63.82E-03;6.302;50.031;300;200E-03;14.958;13.566;0.421;3.11;13:01:35.000
234.65;65.09E-03;6.490;50.032;300;200E-03;15.273;13.825;0.425;3.08;13:01:36.000
234.56;69.29E-03;6.831;50.032;300;200E-03;16.252;14.747;0.420;3.09;13:01:37.000
234.57;67.47E-03;6.787;50.035;300;200E-03;15.825;14.296;0.429;3.11;13:01:38.000
234.61;66.39E-03;6.713;50.041;300;200E-03;15.576;14.056;0.431;3.07;13:01:39.000
234.68;67.51E-03;6.751;50.023;300;200E-03;15.844;14.334;0.426;3.16;13:01:40.000
234.74;66.19E-03;6.584;50.025;300;200E-03;15.538;14.074;0.424;3.15;13:01:41.000
234.75;68.53E-03;6.911;50.021;300;200E-03;16.087;14.527;0.430;3.13;13:01:42.000
234.73;65.73E-03;6.531;50.025;300;200E-03;15.429;13.978;0.423;3.15;13:01:43.000
234.59;67.59E-03;6.801;50.028;300;200E-03;15.856;14.323;0.429;3.15;13:01:44.000
234.60;68.25E-03;6.904;50.029;300;200E-03;16.011;14.446;0.431;3.14;13:01:45.000
234.58;62.04E-03;6.165;50.030;300;200E-03;14.554;13.183;0.424;3.12;13:01:46.000
234.50;68.68E-03;6.934;50.023;300;200E-03;16.106;14.537;0.431;3.14;13:01:47.000
234.62;67.31E-03;6.814;50.030;300;200E-03;15.792;14.246;0.431;3.16;13:01:48.000
234.57;68.17E-03;6.854;50.029;300;200E-03;15.990;14.447;0.429;3.13;13:01:49.000
234.63;68.54E-03;6.952;50.034;300;200E-03;16.081;14.501;0.432;3.09;13:01:50.000
234.59;64.47E-03;6.486;50.032;300;200E-03;15.125;13.664;0.429;3.13;13:01:51.000
234.69;64.94E-03;6.494;50.035;300;200E-03;15.240;13.787;0.426;3.06;13:01:52.000
234.65;58.57E-03;5.699;50.028;300;200E-03;13.744;12.507;0.415;3.18;13:01:53.000
234.69;67.59E-03;6.837;50.034;300;200E-03;15.862;14.313;0.431;3.16;13:01:54.000
234.69;63.43E-03;6.379;50.040;300;200E-03;14.888;13.452;0.429;3.15;13:01:55.000
